TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2023,2,25,15,33,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,3,1,13,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,3,10,21,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,3,12,15,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,3,17,17,46,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,3,19,16,47,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,4,5,0,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,4,9,17,40,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,4,10,11,17,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,4,16,14,10,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,4,29,17,22,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,3,16,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,5,14,2,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,8,15,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,8,16,53,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,12,12,15,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,21,13,37,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,22,16,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,25,0,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,25,18,59,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,26,10,51,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,27,18,9,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,5,30,19,49,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,1,14,20,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,8,9,42,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,12,15,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,14,17,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,18,13,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,24,17,5,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,24,18,32,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,6,28,16,22,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,8,15,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,8,19,53,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,13,19,59,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,14,16,56,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,16,18,36,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,21,17,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,22,16,9,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,27,15,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,29,13,7,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,30,15,27,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,7,30,18,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,9,18,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,14,17,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,15,15,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,16,14,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,18,14,45,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,20,12,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,22,17,22,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,8,27,15,54,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,3,12,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,5,11,5,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,8,18,46,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,9,14,52,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,9,17,50,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,10,17,40,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,12,18,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,18,15,28,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,22,15,33,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,22,17,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,27,14,6,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,28,12,49,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,9,28,13,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,10,4,16,36,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,10,7,16,28,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,10,13,14,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,7,12,40,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,8,14,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,21,15,8,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,21,18,10,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,23,20,16,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,26,15,35,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,28,14,7,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,11,29,13,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,1,17,11,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,1,19,37,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,3,16,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,8,14,34,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,8,17,23,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,9,12,57,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,10,15,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,10,15,27,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,10,16,40,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,10,16,55,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,11,18,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,12,15,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,12,16,20,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,14,14,21,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,14,15,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,15,15,36,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,17,17,53,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,19,14,20,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,20,12,44,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,20,16,51,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,20,17,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,21,12,9,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,23,20,30,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,24,14,23,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,26,16,22,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,26,16,26,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,28,18,51,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,28,19,20,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,30,13,40,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,12,31,14,0,7XX DUNSMUIR ST,Central Business District,491512.5072,5459022.8055
Other Theft,2023,2,11,14,49,7XX DUNSMUIR ST,Central Business District,491519.4967,5459015.809
Other Theft,2023,12,17,21,30,7XX DUNSMUIR ST,Central Business District,491531.2005,5458991.1556
Other Theft,2023,9,19,23,0,7XX DURWARD AVE,Kensington-Cedar Cottage,493523.6154,5454238.3788
Other Theft,2023,7,6,14,11,7XX E 10TH AVE,Mount Pleasant,493549.2588,5456524.0109
Other Theft,2023,12,17,8,1,7XX E 10TH AVE,Mount Pleasant,493594.3547,5456535.2587
Other Theft,2023,8,27,4,0,7XX E 13TH AVE,Mount Pleasant,493593.2872,5456226.1464
Other Theft,2023,1,31,12,15,7XX E 15TH AVE,Mount Pleasant,493569.7041,5456038.6054
Other Theft,2023,4,8,18,3,7XX E 16TH AVE,Mount Pleasant,493554.906,5455967.0795
Other Theft,2023,6,30,12,0,7XX E 16TH AVE,Mount Pleasant,493554.906,5455967.0795
Other Theft,2023,10,15,12,0,7XX E 16TH AVE,Mount Pleasant,493554.906,5455967.0795
Other Theft,2023,12,23,0,0,7XX E 20TH AVE,Kensington-Cedar Cottage,493461.3792,5455566.6947
Other Theft,2023,2,17,0,0,7XX E 23RD AVE,Kensington-Cedar Cottage,493453.9671,5455266.2708
Other Theft,2023,12,26,23,15,7XX E 23RD AVE,Kensington-Cedar Cottage,493604.649,5455264.0643
Other Theft,2023,7,3,1,30,7XX E 27TH AVE,Kensington-Cedar Cottage,493470.1103,5454870.4208
Other Theft,2023,9,8,17,0,7XX E 29TH AVE,Kensington-Cedar Cottage,493468.2691,5454670.3993
Other Theft,2023,2,11,23,0,7XX E 31ST AVE,Kensington-Cedar Cottage,493459.0575,5454432.2659
Other Theft,2023,1,4,13,44,7XX E 39TH AVE,Kensington-Cedar Cottage,493432.3401,5453562.4606
Other Theft,2023,6,20,11,16,7XX E 39TH AVE,Kensington-Cedar Cottage,493463.7721,5453561.7936
Other Theft,2023,5,9,7,0,7XX E 41ST AVE,Sunset,493453.486,5453336.3322
Other Theft,2023,4,18,17,16,7XX E 45TH AVE,Sunset,493572.4669,5452926.8067
Other Theft,2023,1,3,12,15,7XX E 54TH AVE,Sunset,493498.0656,5451981.1192
Other Theft,2023,12,8,0,0,7XX E 56TH AVE,Sunset,493476.2864,5451811.7081
Other Theft,2023,5,17,5,0,7XX E 57TH AVE,Sunset,493517.0071,5451717.3695
Other Theft,2023,10,20,4,40,7XX E 59TH AVE,Sunset,493501.466,5451533.4437
Other Theft,2023,3,31,7,20,7XX E 61ST AVE,Sunset,493461.1998,5451342.4875
Other Theft,2023,10,23,14,34,7XX E 62ND AVE,Sunset,493476.9236,5451236.9818
Other Theft,2023,10,26,20,0,7XX E 6TH AVE,Mount Pleasant,493630.1024,5456937.5025
Other Theft,2023,2,26,14,30,7XX E BROADWAY AVE,Mount Pleasant,493529.9685,5456643.5605
Other Theft,2023,8,30,15,0,7XX E BROADWAY AVE,Mount Pleasant,493602.601,5456642.7916
Other Theft,2023,4,29,17,7,7XX E CORDOVA ST,Strathcona,493627.1628,5458810.7295
Other Theft,2023,10,16,20,20,7XX E HASTINGS ST,Strathcona,493499.9558,5458710.9641
Other Theft,2023,4,17,9,30,7XX E HASTINGS ST,Strathcona,493513.0482,5458719.4949
Other Theft,2023,2,4,23,58,7XX E HASTINGS ST,Strathcona,493513.6104,5458719.468
Other Theft,2023,1,18,13,30,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2023,2,14,19,30,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2023,6,12,14,50,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2023,12,18,16,15,7XX E HASTINGS ST,Strathcona,493542.9202,5458708.9176
Other Theft,2023,10,14,9,38,7XX E HASTINGS ST,Strathcona,493556.1431,5458708.2906
Other Theft,2023,3,17,22,32,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,4,23,14,50,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,4,28,23,0,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,7,27,13,15,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,8,13,22,0,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,11,23,22,47,7XX E HASTINGS ST,Strathcona,493606.15,5458715.0604
Other Theft,2023,3,5,22,8,7XX E HASTINGS ST,Strathcona,493635.4599,5458704.51
Other Theft,2023,7,26,9,40,7XX E HASTINGS ST,Strathcona,493639.1867,5458704.3326
Other Theft,2023,6,15,14,40,7XX E PENDER ST,Strathcona,493490.3969,5458605.1195
Other Theft,2023,1,11,7,8,7XX GORE AVE,Strathcona,492948.3746,5458371.7485
Other Theft,2023,3,13,23,0,7XX GORE AVE,Strathcona,492949.0932,5458361.8734
Other Theft,2023,3,13,17,30,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,1,3,13,36,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,1,26,16,12,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,1,31,13,13,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,1,31,17,1,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,1,9,30,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,3,16,6,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,7,15,36,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,7,17,42,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,9,15,3,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,10,17,25,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,10,19,16,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,13,12,57,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,15,15,59,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,15,21,9,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,15,21,10,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,15,21,11,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,17,17,5,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,17,19,10,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,17,19,26,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,19,16,32,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,19,18,3,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,20,16,21,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,20,16,36,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,20,17,24,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,20,19,38,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,20,20,0,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,21,15,11,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,21,19,55,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,21,20,2,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,22,9,24,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,22,15,55,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,23,16,15,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,23,16,24,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,23,18,0,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,25,15,30,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,25,18,5,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,25,18,41,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,25,19,50,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,27,14,43,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,27,15,15,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,27,17,26,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,28,15,25,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,2,28,15,49,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,1,15,21,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,1,15,45,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,1,20,0,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,3,10,11,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,3,16,38,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,4,15,59,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,5,16,19,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,5,17,37,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,6,13,58,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,7,19,0,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,7,20,9,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,8,16,20,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,11,19,15,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,15,10,27,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,17,20,33,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,19,14,55,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,19,18,21,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
Other Theft,2023,3,20,16,0,7XX GRANVILLE ST,Central Business District,491292.7916,5458742.3123
