TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft of Bicycle,2023,5,19,18,0,1XX N RENFREW ST,Hastings-Sunrise,496800.8536,5459216.991
Theft of Bicycle,2023,5,29,20,38,20XX BEACH AVE,Stanley Park,489350.0146,5459785.319
Theft of Bicycle,2023,4,8,23,0,20XX E 2ND AVE,Grandview-Woodland,495490.4134,5457326.016
Theft of Bicycle,2023,8,13,2,6,20XX E BROADWAY AVE,Grandview-Woodland,495358.1678,5456618.696
Theft of Bicycle,2023,9,22,13,30,20XX E HASTINGS ST,Grandview-Woodland,495389.6439,5458712.321
Theft of Bicycle,2023,6,22,21,30,20XX GRAVELEY ST,Grandview-Woodland,495430.0792,5457517.597
Theft of Bicycle,2023,7,4,15,24,20XX HIGHBURY ST,West Point Grey,486353.9527,5457305.311
Theft of Bicycle,2023,7,7,8,0,20XX LARCH ST,Kitsilano,488200.3183,5457282.033
Theft of Bicycle,2023,4,5,12,0,20XX TRIUMPH ST,Grandview-Woodland,495466.9511,5459025.136
Theft of Bicycle,2023,2,21,0,0,20XX W 10TH AVE,Kitsilano,488985.9436,5456690.392
Theft of Bicycle,2023,10,22,15,10,20XX W 13TH AVE,Kitsilano,488970.7291,5456378.414
Theft of Bicycle,2023,6,12,16,0,20XX W 2ND AVE,Kitsilano,488916.1082,5457466.114
Theft of Bicycle,2023,7,14,0,0,20XX W 41ST AVE,Kerrisdale,488816.9689,5453537.633
Theft of Bicycle,2023,1,11,4,0,20XX W 8TH AVE,Kitsilano,488940.1174,5456902.237
Theft of Bicycle,2023,1,11,8,0,20XX W 8TH AVE,Kitsilano,488956.7568,5456901.545
Theft of Bicycle,2023,12,17,15,0,20XX W 8TH AVE,Kitsilano,488956.7568,5456901.545
Theft of Bicycle,2023,1,26,12,9,20XX YORK AVE,Kitsilano,488996.4974,5457658.526
Theft of Bicycle,2023,7,23,0,0,20XX YORK AVE,Kitsilano,488996.4974,5457658.526
Theft of Bicycle,2023,7,30,3,0,21XX VINE ST,Kitsilano,488541.1144,5457099.343
Theft of Bicycle,2023,7,4,21,30,21XX W 12TH AVE,Kitsilano,488766.4173,5456479.886
Theft of Bicycle,2023,5,28,16,30,21XX W 2ND AVE,Kitsilano,488846.6474,5457477.072
Theft of Bicycle,2023,6,10,12,0,21XX W 2ND AVE,Kitsilano,488846.6474,5457477.072
Theft of Bicycle,2023,6,23,0,0,21XX W 2ND AVE,Kitsilano,488846.6474,5457477.072
Theft of Bicycle,2023,8,2,12,0,21XX W 2ND AVE,Kitsilano,488846.6474,5457477.072
Theft of Bicycle,2023,5,12,13,30,21XX WALL ST,Grandview-Woodland,495618.9424,5459482.334
Theft of Bicycle,2023,5,17,12,0,22XX ARBUTUS ST,Kitsilano,488885.3305,5457080.326
Theft of Bicycle,2023,10,27,22,0,22XX COMMERCIAL DR,Grandview-Woodland,494930.6664,5456923.289
Theft of Bicycle,2023,5,9,16,58,22XX CORNWALL AVE,Kitsilano,488704.4649,5457766.035
Theft of Bicycle,2023,11,4,17,0,22XX E HASTINGS ST,Grandview-Woodland,495657.5559,5458710.415
Theft of Bicycle,2023,12,11,18,17,22XX E HASTINGS ST,Grandview-Woodland,495676.3878,5458719.501
Theft of Bicycle,2023,7,10,0,0,22XX MACDONALD ST,Kitsilano,487756.0779,5457104.333
Theft of Bicycle,2023,2,13,14,0,22XX W 12TH AVE,Kitsilano,488576.8371,5456487.84
Theft of Bicycle,2023,2,20,21,0,22XX W 5TH AVE,Kitsilano,488688.7696,5457186.669
Theft of Bicycle,2023,7,15,0,59,22XX W 8TH AVE,Kitsilano,488599.3895,5456900.998
Theft of Bicycle,2023,12,3,0,0,22XX YORK AVE,Kitsilano,488585.8855,5457669.348
Theft of Bicycle,2023,7,22,18,0,23XX CORNWALL AVE,Kitsilano,488541.6732,5457779.426
Theft of Bicycle,2023,7,5,23,20,23XX E HASTINGS ST,Grandview-Woodland,495845,5458718.979
Theft of Bicycle,2023,10,11,17,30,23XX W 4TH AVE,Kitsilano,488536.5466,5457277.098
Theft of Bicycle,2023,6,23,6,42,23XX W BROADWAY AVE,Kitsilano,488436.6959,5456812.133
Theft of Bicycle,2023,9,1,23,30,23XX YORK AVE,Kitsilano,488480.7494,5457682.155
Theft of Bicycle,2023,9,19,10,0,24XX COMMERCIAL DR,Grandview-Woodland,494927.0267,5456665.338
Theft of Bicycle,2023,7,21,17,0,24XX POINT GREY RD,Kitsilano,488280.4463,5457872.725
Theft of Bicycle,2023,6,8,20,0,24XX POINT GREY RD,Kitsilano,488367.1641,5457876.404
Theft of Bicycle,2023,9,1,21,0,24XX STEPHENS ST,Kitsilano,487892.0959,5456833.49
Theft of Bicycle,2023,6,30,23,0,24XX STEPHENS ST,Kitsilano,487893.6157,5456902.241
Theft of Bicycle,2023,12,28,22,22,24XX W 43RD AVE,Kerrisdale,488240.2434,5453354.513
Theft of Bicycle,2023,1,16,12,0,24XX W 4TH AVE,Kitsilano,488322.3129,5457285.496
Theft of Bicycle,2023,12,5,20,2,24XX W 4TH AVE,Kitsilano,488342.7344,5457294.142
Theft of Bicycle,2023,7,30,12,0,24XX YORK AVE,Kitsilano,488335.3792,5457687.625
Theft of Bicycle,2023,1,27,1,30,25XX HIGHBURY ST,West Point Grey,486341.007,5456809.122
Theft of Bicycle,2023,2,4,14,45,25XX W 8TH AVE,Kitsilano,488127.7939,5456922.037
Theft of Bicycle,2023,7,1,6,0,26XX CRANBERRY DR,Kitsilano,488808.6361,5456631.006
Theft of Bicycle,2023,9,13,21,0,26XX CYPRESS ST,Kitsilano,489222.526,5456643.691
Theft of Bicycle,2023,1,27,19,0,26XX LARCH ST,Kitsilano,488181.1519,5456614.427
Theft of Bicycle,2023,6,13,11,0,27XX E HASTINGS ST,Hastings-Sunrise,496503.532,5458717.124
Theft of Bicycle,2023,5,28,17,0,27XX MCGILL ST,Hastings-Sunrise,496569.0419,5459557.572
Theft of Bicycle,2023,6,21,17,30,27XX STANLEY PARK DR,Stanley Park,491023.0901,5460869.043
Theft of Bicycle,2023,1,31,9,0,27XX TRAFALGAR ST,Kitsilano,488020.3796,5456612.349
Theft of Bicycle,2023,7,17,8,0,27XX W BROADWAY AVE,Kitsilano,487813.4069,5456820.605
Theft of Bicycle,2023,8,15,14,30,27XX W BROADWAY AVE,Kitsilano,487846.3908,5456828.765
Theft of Bicycle,2023,5,9,17,15,27XX W BROADWAY AVE,Kitsilano,487883.4998,5456818.505
Theft of Bicycle,2023,5,31,17,0,29XX E 1ST AVE,Hastings-Sunrise,496904.1707,5457398.049
Theft of Bicycle,2023,11,12,7,10,29XX W 4TH AVE,Kitsilano,487519.3915,5457314.976
Theft of Bicycle,2023,5,13,19,0,2X NANAIMO ST,Grandview-Woodland,495884.5008,5459087.552
Theft of Bicycle,2023,5,23,0,0,30XX W 4TH AVE,Kitsilano,487376.4128,5457317.365
Theft of Bicycle,2023,5,28,13,20,30XX W BROADWAY AVE,Kitsilano,487404.9219,5456840.75
Theft of Bicycle,2023,7,16,17,23,31XX STANLEY PARK DR,Stanley Park,490611.389,5461095.311
Theft of Bicycle,2023,1,3,20,30,32XX E 2ND AVE,Hastings-Sunrise,497365.3582,5457297.062
Theft of Bicycle,2023,8,24,8,15,32XX W 11TH AVE,Kitsilano,487131.0699,5456637.907
Theft of Bicycle,2023,8,18,10,57,32XX W 33RD AVE,Dunbar-Southlands,487011.2522,5454408.923
Theft of Bicycle,2023,5,27,12,22,32XX W 43RD AVE,Kerrisdale,487045.4255,5453355.144
Theft of Bicycle,2023,6,13,0,45,33XX W 6TH AVE,Kitsilano,487010.3194,5457136.299
Theft of Bicycle,2023,6,5,23,0,34XX W 2ND AVE,Kitsilano,486904.5274,5457518.974
Theft of Bicycle,2023,8,11,0,0,35XX MAYFAIR AVE,Dunbar-Southlands,486720.6675,5453807.908
Theft of Bicycle,2023,12,23,22,30,36XX E 1ST AVE,Hastings-Sunrise,498182.2561,5457421.253
Theft of Bicycle,2023,8,6,0,0,36XX E 4TH AVE,Hastings-Sunrise,498247.0956,5457092.427
Theft of Bicycle,2023,3,22,2,36,36XX W BROADWAY AVE,Kitsilano,486568.8149,5456863.9
Theft of Bicycle,2023,5,29,0,0,37XX W 8TH AVE,West Point Grey,486361.3784,5456956.591
Theft of Bicycle,2023,5,30,18,0,37XX W 8TH AVE,West Point Grey,486361.3784,5456956.591
Theft of Bicycle,2023,5,31,2,0,37XX W 8TH AVE,West Point Grey,486361.3784,5456956.591
Theft of Bicycle,2023,1,13,13,38,37XX W 8TH AVE,West Point Grey,486376.789,5456965.497
Theft of Bicycle,2023,10,8,1,0,38XX W 15TH AVE,West Point Grey,486226.1867,5456267.799
Theft of Bicycle,2023,7,26,22,0,38XX W 4TH AVE,West Point Grey,486343.3342,5457331.789
Theft of Bicycle,2023,8,23,18,0,38XX W 4TH AVE,West Point Grey,486343.3342,5457331.789
Theft of Bicycle,2023,8,7,15,0,3X N TEMPLETON DR,Grandview-Woodland,495653.1619,5459153.444
Theft of Bicycle,2023,4,16,15,30,3XX COMMERCIAL DR,Grandview-Woodland,494885.856,5458816.519
Theft of Bicycle,2023,11,6,13,0,3XX KASLO ST,Hastings-Sunrise,496611.0317,5458723.452
Theft of Bicycle,2023,8,14,10,0,3XX SKEENA ST,Hastings-Sunrise,497944.1656,5458720.785
Theft of Bicycle,2023,2,16,20,23,44XX W 10TH AVE,West Point Grey,484869.3774,5456809.321
Theft of Bicycle,2023,5,6,22,18,4XX MCLEAN DR,Grandview-Woodland,494614.0439,5458729.314
Theft of Bicycle,2023,3,24,14,56,59XX ANGUS DR,Kerrisdale,489238.7713,5453281.278
Theft of Bicycle,2023,8,15,21,46,5X STANLEY PARK CSWY,Stanley Park,490068.6462,5460232.415
Theft of Bicycle,2023,9,1,13,0,5X STANLEY PARK CSWY,Stanley Park,490068.6462,5460232.415
Theft of Bicycle,2023,5,3,15,30,6XX PIPELINE RD,Stanley Park,490124.2541,5460764.881
Theft of Bicycle,2023,6,3,11,0,6XX PIPELINE RD,Stanley Park,490124.2541,5460764.881
Theft of Bicycle,2023,11,28,8,0,7XX TEMPLETON DR,Grandview-Woodland,495654.6089,5458390.486
Theft of Bicycle,2023,7,13,8,27,7XX WOODLAND DR,Grandview-Woodland,494715.5369,5458397.878
Theft of Bicycle,2023,7,30,8,5,86XX N LAGOON DR,Stanley Park,489339.9921,5460375.76
Theft of Bicycle,2023,8,22,16,0,86XX N LAGOON DR,Stanley Park,489339.9921,5460375.76
Theft of Bicycle,2023,4,7,18,0,89XX STANLEY PARK DR,Stanley Park,489232.626,5460021.654
Theft of Bicycle,2023,8,4,15,15,89XX STANLEY PARK DR,Stanley Park,489232.626,5460021.654
Theft of Bicycle,2023,4,5,12,30,8XX AVISON WAY,Stanley Park,490531.2051,5460907.127
Theft of Bicycle,2023,5,24,14,0,8XX AVISON WAY,Stanley Park,490531.2051,5460907.127
Theft of Bicycle,2023,6,3,12,10,8XX AVISON WAY,Stanley Park,490531.2051,5460907.127
Theft of Bicycle,2023,5,7,20,0,8XX LAGOON DR,Stanley Park,489871.0256,5460081.458
Theft of Bicycle,2023,8,27,9,0,91XX STANLEY PARK DR,Stanley Park,489281.6264,5459831.34
Theft of Bicycle,2023,6,23,21,30,9XX LAGOON DR,Stanley Park,489742.7957,5460049.218
Theft of Bicycle,2023,12,5,12,15,BLANCA ST / W 10TH AVE,West Point Grey,484377.726,5456816.76
Theft of Bicycle,2023,7,22,11,0,CHESTNUT ST / YORK AVE,Kitsilano,489350.1314,5457653.797
Theft of Bicycle,2023,8,19,9,45,CLARK DR / VENABLES ST,Grandview-Woodland,494379.9919,5458225.445
Theft of Bicycle,2023,7,20,22,0,COMMERCIAL DR / E 1ST AVE,Grandview-Woodland,494931.3198,5457427.472
Theft of Bicycle,2023,5,26,4,49,COMMERCIAL DR / E 8TH AVE,Grandview-Woodland,494922.7214,5456687.095
Theft of Bicycle,2023,10,3,20,49,COMMERCIAL DR / E 8TH AVE,Grandview-Woodland,494922.7218,5456687.096
Theft of Bicycle,2023,6,11,15,30,COMMERCIAL DR / GRANDVIEW HWY N,Grandview-Woodland,494923.9661,5456775.664
Theft of Bicycle,2023,4,14,12,0,CRANBERRY DR / W 10TH AVE,Kitsilano,488809.9876,5456690.274
Theft of Bicycle,2023,8,6,17,0,CYPRESS ST / W 4TH AVE,Kitsilano,489234.7387,5457264.323
Theft of Bicycle,2023,7,26,21,20,CYPRESS ST / YORK AVE,Kitsilano,489245.3853,5457656.425
Theft of Bicycle,2023,12,11,0,0,GRANDVIEW HWY N / WOODLAND DR,Grandview-Woodland,494645.4078,5456918.059
Theft of Bicycle,2023,6,11,15,50,MAPLE ST / MCNICOLL AVE,Kitsilano,489084.1184,5458176.778
Theft of Bicycle,2023,2,3,8,30,MAPLE ST / W 49TH AVE,Kerrisdale,488909.017,5452716.354
Theft of Bicycle,2023,5,27,4,58,MAPLE ST / W BROADWAY AVE,Kitsilano,489047.1288,5456790.784
Theft of Bicycle,2023,8,24,11,0,QUESNEL DR / W 24TH AVE,Dunbar-Southlands,487408.8678,5455374.22
Theft of Vehicle,2023,9,16,7,45,10XX VICTORIA DR,Grandview-Woodland,495230.1067,5458105.86
Theft of Vehicle,2023,4,29,1,0,11XX LILY ST,Grandview-Woodland,495307.8484,5457913.406
Theft of Vehicle,2023,4,16,18,0,13XX E 3RD AVE,Grandview-Woodland,494377.5729,5457230.324
Theft of Vehicle,2023,2,4,0,3,13XX E 7TH AVE,Grandview-Woodland,494363.7652,5456828.43
Theft of Vehicle,2023,3,2,17,0,13XX E 7TH AVE,Grandview-Woodland,494363.7652,5456828.43
Theft of Vehicle,2023,3,3,17,0,13XX E 7TH AVE,Grandview-Woodland,494363.7652,5456828.43
Theft of Vehicle,2023,6,11,11,0,13XX GRAVELEY ST,Grandview-Woodland,494377.0676,5457532.15
Theft of Vehicle,2023,2,13,5,15,13XX LAKEWOOD DR,Grandview-Woodland,495496.0934,5457778.038
Theft of Vehicle,2023,1,13,0,0,13XX ODLUM DR,Grandview-Woodland,494480.977,5457815.566
Theft of Vehicle,2023,12,10,17,15,13XX SALSBURY DR,Grandview-Woodland,495085.48,5457808.308
Theft of Vehicle,2023,8,20,8,26,14XX CYPRESS ST,Kitsilano,489255.636,5457866.962
Theft of Vehicle,2023,7,19,0,1,14XX RENFREW ST,Hastings-Sunrise,496781.3126,5457689.716
Theft of Vehicle,2023,9,9,12,0,14XX VICTORIA DR,Grandview-Woodland,495224.4604,5457701.696
Theft of Vehicle,2023,12,30,19,0,15XX E 3RD AVE,Grandview-Woodland,494691.9139,5457235.907
Theft of Vehicle,2023,8,19,18,0,15XX E 4TH AVE,Grandview-Woodland,494655.4608,5457123.606
Theft of Vehicle,2023,4,12,20,15,15XX E 4TH AVE,Grandview-Woodland,494700.9635,5457123.233
Theft of Vehicle,2023,3,12,13,0,15XX E 4TH AVE,Grandview-Woodland,494726.3837,5457132.169
Theft of Vehicle,2023,3,15,18,0,15XX SALSBURY DR,Grandview-Woodland,495080.6973,5457608.522
Theft of Vehicle,2023,5,31,17,0,15XX WILLIAM ST,Grandview-Woodland,494667.5125,5457912.217
Theft of Vehicle,2023,4,25,0,30,16XX E 4TH AVE,Grandview-Woodland,494789.2922,5457122.51
Theft of Vehicle,2023,5,27,22,30,16XX E GEORGIA ST,Grandview-Woodland,494719.6095,5458414.47
Theft of Vehicle,2023,8,26,14,0,16XX E PENDER ST,Grandview-Woodland,494720.1112,5458615.044
Theft of Vehicle,2023,11,1,5,30,16XX NOOTKA ST,Hastings-Sunrise,496989.9963,5457515.559
Theft of Vehicle,2023,2,2,20,0,17XX CHARLES ST,Grandview-Woodland,494939.7939,5457808.271
Theft of Vehicle,2023,1,20,22,0,17XX E 2ND AVE,Grandview-Woodland,494932.8175,5457324.438
Theft of Vehicle,2023,1,23,8,0,17XX E 2ND AVE,Grandview-Woodland,494932.8175,5457324.438
Theft of Vehicle,2023,1,22,19,30,17XX E GEORGIA ST,Grandview-Woodland,494878.9184,5458411.829
Theft of Vehicle,2023,2,12,7,0,17XX E GEORGIA ST,Grandview-Woodland,494878.9184,5458411.829
Theft of Vehicle,2023,3,8,17,0,17XX E PENDER ST,Grandview-Woodland,494882.1772,5458612.164
Theft of Vehicle,2023,2,13,0,0,17XX E PENDER ST,Grandview-Woodland,494973.9326,5458619.749
Theft of Vehicle,2023,11,24,3,0,17XX FRANCES ST,Grandview-Woodland,494883.495,5458511.508
Theft of Vehicle,2023,8,5,2,30,17XX POWELL ST,Grandview-Woodland,494889.5933,5459011.491
Theft of Vehicle,2023,7,28,20,30,17XX VENABLES ST,Grandview-Woodland,494948.1589,5458208.829
Theft of Vehicle,2023,1,21,18,0,18XX ADANAC ST,Grandview-Woodland,495034.5218,5458307.838
Theft of Vehicle,2023,10,13,19,0,18XX CHARLES ST,Grandview-Woodland,495085.0855,5457805.25
Theft of Vehicle,2023,12,21,18,0,18XX E GEORGIA ST,Grandview-Woodland,495034.5431,5458409.185
Theft of Vehicle,2023,12,23,16,0,18XX E GEORGIA ST,Grandview-Woodland,495034.5431,5458409.185
Theft of Vehicle,2023,3,13,22,0,18XX E GEORGIA ST,Grandview-Woodland,495138.121,5458415.241
Theft of Vehicle,2023,1,29,20,0,18XX E PENDER ST,Grandview-Woodland,495037.5532,5458609.553
Theft of Vehicle,2023,6,6,3,30,18XX FRANCES ST,Grandview-Woodland,495036.039,5458508.113
Theft of Vehicle,2023,11,19,0,30,18XX FRANCES ST,Grandview-Woodland,495036.039,5458508.113
Theft of Vehicle,2023,11,18,13,0,18XX GRAVELEY ST,Grandview-Woodland,495080.9738,5457524.517
Theft of Vehicle,2023,2,28,17,0,18XX MCLEAN DR,Grandview-Woodland,494516.2727,5457331.805
Theft of Vehicle,2023,8,31,16,0,18XX W 7TH AVE,Kitsilano,489323.1508,5456973.974
Theft of Vehicle,2023,2,15,12,0,18XX W BROADWAY AVE,Kitsilano,489363.4139,5456777.47
Theft of Vehicle,2023,7,3,12,0,19XX E 3RD AVE,Grandview-Woodland,495216.9929,5457219.441
Theft of Vehicle,2023,3,6,0,0,19XX E 3RD AVE,Grandview-Woodland,495293.1482,5457227.617
Theft of Vehicle,2023,4,6,1,10,19XX E HASTINGS ST,Grandview-Woodland,495348.7859,5458722.097
Theft of Vehicle,2023,3,19,14,0,19XX MAPLE ST,Kitsilano,489056.797,5457344.511
Theft of Vehicle,2023,8,20,3,0,19XX SEMLIN DR,Grandview-Woodland,495358.9111,5457220.679
Theft of Vehicle,2023,4,4,21,0,19XX W 41ST AVE,Kerrisdale,489133.1771,5453529.147
Theft of Vehicle,2023,7,22,12,0,19XX W 8TH AVE,Kitsilano,489187.9241,5456894.994
Theft of Vehicle,2023,11,8,17,30,1XX GARDEN DR,Grandview-Woodland,495803.7112,5458997.023
Theft of Vehicle,2023,1,30,7,0,1XX RENFREW ST,Hastings-Sunrise,496804.9425,5459011.208
Theft of Vehicle,2023,8,8,18,0,1XX SEMLIN DR,Grandview-Woodland,495381.9583,5459019.354
Theft of Vehicle,2023,2,14,0,0,1XX TEMPLETON DR,Grandview-Woodland,495661.6361,5458981.178
Theft of Vehicle,2023,10,17,23,4,20XX ALMA ST,Kitsilano,486496.0737,5457329.861
Theft of Vehicle,2023,3,8,19,30,20XX E 6TH AVE,Grandview-Woodland,495353.3805,5456915.422
Theft of Vehicle,2023,2,10,17,0,20XX KITCHENER ST,Grandview-Woodland,495368.6273,5457700.675
Theft of Vehicle,2023,3,13,19,45,20XX NAPIER ST,Grandview-Woodland,495372.496,5458003.081
Theft of Vehicle,2023,9,28,10,0,20XX RUPERT ST,Hastings-Sunrise,497556.7925,5457094.143
Theft of Vehicle,2023,1,15,12,0,20XX W 12TH AVE,Kitsilano,489031.1169,5456478.157
Theft of Vehicle,2023,8,10,18,0,20XX WILLIAM ST,Grandview-Woodland,495457.5435,5457886.621
Theft of Vehicle,2023,9,9,12,0,21XX DUNDAS ST,Grandview-Woodland,495525.932,5459113.605
Theft of Vehicle,2023,7,22,7,0,21XX E 6TH AVE,Grandview-Woodland,495556.653,5456913.044
Theft of Vehicle,2023,8,31,21,55,21XX E 8TH AVE,Grandview-Woodland,495543.7557,5456712.762
Theft of Vehicle,2023,3,21,19,48,21XX NANAIMO ST,Hastings-Sunrise,495887.8573,5456994.865
Theft of Vehicle,2023,9,20,8,15,21XX TRIUMPH ST,Grandview-Woodland,495520.6406,5459015.725
Theft of Vehicle,2023,1,12,13,0,22XX ETON ST,Grandview-Woodland,495665.7882,5459416.276
Theft of Vehicle,2023,6,6,13,0,22XX KAMLOOPS ST,Hastings-Sunrise,496014.8251,5456868.895
Theft of Vehicle,2023,2,20,16,0,22XX MCGILL ST,Grandview-Woodland,495769.6564,5459515.782
Theft of Vehicle,2023,4,26,17,44,22XX W 41ST AVE,Kerrisdale,488458.0919,5453546.512
Theft of Vehicle,2023,8,31,21,30,22XX WALL ST,Grandview-Woodland,495685.7737,5459608.374
Theft of Vehicle,2023,7,11,19,0,23XX E HASTINGS ST,Grandview-Woodland,495845,5458718.979
Theft of Vehicle,2023,12,20,18,30,23XX PANDORA ST,Grandview-Woodland,495799.6202,5458913.216
Theft of Vehicle,2023,1,3,0,0,23XX W 16TH AVE,Kitsilano,488464.9999,5456085.69
Theft of Vehicle,2023,6,7,0,0,23XX W 2ND AVE,Kitsilano,488541.2043,5457475.795
Theft of Vehicle,2023,9,26,20,0,23XX W 51ST AVE,Kerrisdale,488335.5154,5452480.527
Theft of Vehicle,2023,9,10,10,0,24XX DUNBAR ST,Kitsilano,486635.826,5456953.339
Theft of Vehicle,2023,6,6,13,27,24XX DUNDAS ST,Hastings-Sunrise,495945.5299,5459110.738
Theft of Vehicle,2023,12,26,13,45,24XX E 5TH AVE,Hastings-Sunrise,495903.6689,5456994.123
Theft of Vehicle,2023,7,12,22,50,24XX FRANKLIN ST,Hastings-Sunrise,495895.0946,5458810.096
Theft of Vehicle,2023,7,19,21,0,24XX KAMLOOPS ST,Hastings-Sunrise,496023.7695,5456688.913
Theft of Vehicle,2023,1,21,20,0,24XX TURNER ST,Hastings-Sunrise,495888.2905,5458480.606
Theft of Vehicle,2023,4,25,12,30,24XX W 45TH AVE,Kerrisdale,488202.3766,5453139.9
Theft of Vehicle,2023,7,6,21,32,24XX WILLIAM ST,Hastings-Sunrise,495937.6061,5457938.433
Theft of Vehicle,2023,6,18,22,0,24XX YALE ST,Hastings-Sunrise,496020.6335,5459773.057
Theft of Vehicle,2023,11,29,12,0,24XX YORK AVE,Kitsilano,488371.8935,5457677.244
Theft of Vehicle,2023,4,6,12,0,25XX CROWN ST,West Point Grey,485875.4908,5456827.044
Theft of Vehicle,2023,3,5,13,30,25XX E 4TH AVE,Hastings-Sunrise,496025.4448,5457098.713
Theft of Vehicle,2023,10,20,22,30,25XX E GEORGIA ST,Hastings-Sunrise,496037.9056,5458389.462
Theft of Vehicle,2023,7,16,1,0,25XX LIONS GT BRDG,Stanley Park,489702.044,5462150.032
Theft of Vehicle,2023,7,29,0,0,25XX TRIUMPH ST,Hastings-Sunrise,496036.0198,5459013.345
Theft of Vehicle,2023,5,19,12,0,25XX W 14TH AVE,Kitsilano,488161.0046,5456291.152
Theft of Vehicle,2023,12,3,8,30,25XX W 5TH AVE,Kitsilano,488188.7929,5457191.733
Theft of Vehicle,2023,4,25,22,50,26XX E PENDER ST,Hastings-Sunrise,496313.5593,5458604.587
Theft of Vehicle,2023,10,11,21,0,27XX W 4TH AVE,Kitsilano,487894.1429,5457296.894
Theft of Vehicle,2023,9,5,9,0,27XX WATERLOO ST,Kitsilano,486907.0403,5456604.153
Theft of Vehicle,2023,9,9,18,0,28XX E 5TH AVE,Hastings-Sunrise,496586.0258,5456989.557
Theft of Vehicle,2023,1,12,20,20,28XX E HASTINGS ST,Hastings-Sunrise,496623.0239,5458716.778
Theft of Vehicle,2023,7,27,2,30,28XX E HASTINGS ST,Hastings-Sunrise,496773.3471,5458716.784
Theft of Vehicle,2023,12,24,22,0,28XX E HASTINGS ST,Hastings-Sunrise,496773.3471,5458716.784
Theft of Vehicle,2023,5,23,21,0,28XX PARKER ST,Hastings-Sunrise,496593.3939,5458064.953
Theft of Vehicle,2023,3,22,9,0,29XX GRAVELEY ST,Hastings-Sunrise,496790.3777,5457513.198
Theft of Vehicle,2023,12,12,22,0,29XX MCGILL ST,Hastings-Sunrise,496804.2972,5459541.923
Theft of Vehicle,2023,3,21,20,0,2XX TEMPLETON DR,Grandview-Woodland,495659.6882,5458865.432
Theft of Vehicle,2023,7,9,19,0,30XX CAMOSUN ST,West Point Grey,485664.9981,5456378.356
Theft of Vehicle,2023,2,19,2,33,30XX E 8TH AVE,Hastings-Sunrise,497065.5667,5456680.662
Theft of Vehicle,2023,6,10,16,0,30XX E HASTINGS ST,Hastings-Sunrise,497160.0445,5458708.03
Theft of Vehicle,2023,7,1,18,0,31XX E 2ND AVE,Hastings-Sunrise,497325.3808,5457306.283
Theft of Vehicle,2023,9,30,12,0,31XX E 4TH AVE,Hastings-Sunrise,497171.7084,5457095.07
Theft of Vehicle,2023,2,12,23,0,31XX E 7TH AVE,Hastings-Sunrise,497224.8642,5456791.282
Theft of Vehicle,2023,5,14,19,0,32XX E 3RD AVE,Hastings-Sunrise,497442.2948,5457205.41
Theft of Vehicle,2023,4,29,21,0,32XX E GEORGIA ST,Hastings-Sunrise,497377.7781,5458386.351
Theft of Vehicle,2023,5,21,19,0,32XX E GEORGIA ST,Hastings-Sunrise,497452.5374,5458395.292
Theft of Vehicle,2023,11,19,6,55,32XX PARKER ST,Hastings-Sunrise,497511.6547,5458111.645
Theft of Vehicle,2023,11,2,0,0,32XX W 28TH AVE,Dunbar-Southlands,487205.376,5454933.993
Theft of Vehicle,2023,3,17,23,0,33XX CHARLES ST,Hastings-Sunrise,497563.2842,5457827.237
Theft of Vehicle,2023,9,12,0,0,34XX E 4TH AVE,Hastings-Sunrise,497773.1046,5457101.315
Theft of Vehicle,2023,2,1,12,0,34XX E PENDER ST,Hastings-Sunrise,497758.422,5458602.618
Theft of Vehicle,2023,11,9,22,7,35XX ADANAC ST,Hastings-Sunrise,497943.5361,5458293.09
Theft of Vehicle,2023,8,3,23,30,35XX ADANAC ST,Hastings-Sunrise,498034.2183,5458292.653
Theft of Vehicle,2023,10,31,0,0,35XX ADANAC ST,Hastings-Sunrise,498034.2183,5458292.653
Theft of Vehicle,2023,2,10,17,0,35XX ETON ST,Hastings-Sunrise,498032.7697,5459436.477
Theft of Vehicle,2023,4,17,20,0,35XX LOUGHEED HWY,Hastings-Sunrise,497982.9488,5456805.846
Theft of Vehicle,2023,2,27,0,30,35XX TURNER ST,Hastings-Sunrise,497946.1175,5458475.318
Theft of Vehicle,2023,2,21,22,0,35XX TURNER ST,Hastings-Sunrise,497974.2276,5458484.209
Theft of Vehicle,2023,3,26,0,0,36XX POINT GREY RD,Kitsilano,486637.4928,5457725.265
Theft of Vehicle,2023,9,14,20,40,36XX TRIUMPH ST,Hastings-Sunrise,498130.9973,5459009.39
Theft of Vehicle,2023,2,1,11,30,36XX W 38TH AVE,Dunbar-Southlands,486503.6344,5453878.996
Theft of Vehicle,2023,9,7,12,0,36XX W 48TH AVE,Kerrisdale,486435.3275,5452847.586
Theft of Vehicle,2023,6,19,18,0,36XX W BROADWAY AVE,Kitsilano,486592.1966,5456863.265
Theft of Vehicle,2023,1,20,5,13,38XX W 16TH AVE,West Point Grey,486179.4213,5456168.337
Theft of Vehicle,2023,4,24,19,50,38XX W 37TH AVE,Dunbar-Southlands,486294.8742,5453991.125
